,Name,Review Title,Rating,Reviewed Day,Reviewed Month,Reviewed Year,Verified Purchase,Helpfull No,Review
342,Sk md Neaj,Very good,5.0,30,11,2021,1,0,Very very good
343,Rajarajan A,Good Product,5.0,25,1,2022,1,0,Nice product
344,Amazon Customer,Amazing product,5.0,10,1,2022,1,0,The phone was delivered before time and the is amazing
345,Raghavendra.A,Very slow processor,1.0,3,3,2022,1,0,Very very slow processor
346,Manoj Debnath,Don't buy it,2.0,2,1,2022,1,0,Want to give zero star because of so much hanging issue and network issue during vc... Don't buy it.. add some little money and upgrade to any other model
347,Pratik Gupta,Awesome,5.0,26,2,2022,1,0,Awesome
348,Sourav,Average Phone,3.0,18,3,2022,1,0,Phone hangs sometimes
349,Preeti Singh Maravi,Happy to Get this phn in this Price,4.0,29,1,2022,1,0,"All the features are good like battery power, processor, finger print, storage at this price.Value for money product.😍"
350,Newtan Mandal,Good product,5.0,12,2,2022,1,1,I like it very much
351,Rudraswamy,Screen guard not good,3.0,31,12,2021,1,0,Instant review : Screen guard is very poor quality and already a dust is inside and small mark in screen. Let me know another 2 days.
352,Karri kameswara rao,Super ❤️,5.0,2,3,2022,1,0,Camera quality is very nice
353,MOHD NAVED IRFAN,Nice mobile with nice features....,4.0,5,12,2021,1,0,Battery backup is not so good but average.Fast charging is also not very fast it's also a average but overall narzo 50 can be purchased.
354,Aditya Paliwal,Good phone.Not satisfied with the camera Quality,3.0,11,2,2022,1,0,Every is superb but the camera quality need to be upgraded. 50MP camera given but quality is about 10MP so not very satisfied. Nice marketing strategy.
355,Lakshmi,Good product.seller need to write specification carefully,4.0,15,12,2021,1,0,"In action it was mentioned 128 gb rom,actually it's 64 gb,otherwise product is awesome"
356,Naimullah Khan,Amazing phone,5.0,11,12,2021,1,0,Very good quality superb product in this range
357,arnav singh,"Good phone , good performance after 1 month use.",4.0,29,12,2021,1,0,"Camera not good as 50 mpix., phone performance good, batter blife good,quick work,phone fully charged 100min.0to 100"
358,Yeddu Venkatarao,Good,4.0,22,11,2021,1,0,Good product
359,kuldeep sIngh,Keemat ke anusar bahut acha mobaile,5.0,10,1,2022,1,0,Super
360,Naresh kumar,Outstanding,5.0,9,12,2021,1,0,Outstanding
361,Vishal singh,Budget phone h,2.0,27,1,2022,1,0,"Phone is looking nice, this price range is worth it for this phone"
362,RG RajaSekar,Not bad,4.0,20,1,2022,1,0,Good mobile for this price 10499
363,Amazon Customer,Good at price under 10000,3.0,22,12,2021,1,0,Battery life goodCamera quality lowRam poorUnder 10000 good to buy
364,Ayush K Khandelwal,Good product,5.0,21,11,2021,1,0,Nice product
365,Suman Dass,Goood,3.0,30,12,2021,1,0,Product is good but if you are looking for camera phone than this phone is not for you because 50 megapixel camera not justified..
366,suraj  kumar pandey,All thing is good but camera quality need improvement,5.0,5,2,2022,1,1,"The media could not be loaded.
                



 Hey realme please improve camera quality must need to improve camera quality thankyou"
367,gauri,its ok,1.0,21,2,2022,1,0,evarge mobile
368,Parikshit,"Poor Camera, needed to improve some bugs and features",3.0,23,10,2021,1,0,Mobile screen is not as good as I expected. And there is a small manufacturing defects in screen also there is no inbult mobile transperent cover .
369,Sk Md Hasib,Value for money smartphone,5.0,20,1,2022,1,0,Great specifications
370,Harshit Garg,nice,4.0,12,11,2021,1,1,nice phone but camra quality is not like 50MP
371,Ayodhya Prasad,I give a suggestion for more improvement in battery charging time taken should be less to less.more,5.0,17,2,2022,1,0,Battery charging time is more than other mobiles phones.It  takes a long time for 100% charging.So please update it'sVery soon for better results.
372,vijay bhatt,Good,3.0,1,1,2022,1,0,Very good quality
373,km vyas,its ok,3.0,1,12,2021,1,0,its evrage mobile phone
374,Gulshan kumar,"Very poor experience, didn't expected the desired results, first of all delivery time is too long.",1.0,21,2,2022,1,0,Phone is ok but didn't got back cover in the phone box. Even redmi provide backcover in its low budget phone. It's not fair 😔👎
375,sushil.rawat,Avrage phone,3.0,28,12,2021,1,0,Lagging some time
376,Manish B.,Overall a good product at this price range.,5.0,9,3,2022,1,2,The media could not be loaded.
377,Amazon Customer,Budget phone,5.0,20,11,2021,1,0,"Got128gb varient under 10k, I think this is best phone at this price"
378,shekhar,Value for money,5.0,2,12,2021,1,0,The phone is a good buy if budget is around 10k. The exchange policy of amazon makes it much lucrative.
379,Devidas,Super,5.0,21,2,2022,1,0,"I got it at 8500, at this price it is one of  best"
380,Amazon Customer,Best phone at this price,5.0,9,3,2022,1,0,It's a really nice product.good camera with battery backup.if u want to buy under 15k phone ita a good choice.
381,Shravan kandagatla,Cool mobile,5.0,3,1,2022,1,0,I have experience camera  averageRest off is good
382,NAGESH CHAVAN,Supper mobile,5.0,15,12,2021,1,0,Supper mobile go for it.
383,Govind V,This mobile i s not Fast charging it's take more time to full the battery more than 3hrs,2.0,3,2,2022,1,0,The media could not be loaded.
384,Shiv,Very nice mobile!!,5.0,8,11,2021,1,0,Good config for 10k price!!
385,Ansar basha,Not Good,1.0,8,1,2022,1,0,Battery life not goodCamera quality not goodCall recording option not privacyContacts display not proper individual way
386,Krishna kumar,Good,5.0,26,12,2021,1,0,The media could not be loaded.
387,MANOJ KUMAR,Super,5.0,11,12,2021,1,0,Good quality for this phone
388,Satyanarayana G V,Good phone,4.0,6,12,2021,1,0,"For some upgrades, this is a good phone"
389,Rahul singh,Perfect,5.0,13,1,2022,1,0,Well build nice battery backup
390,Rahul,Average Mobile Phone as per Price ( Not Bad or Not Excellent ),1.0,9,3,2022,1,0,Call Recording Feature is not GoodCamera Quality is NormalQuick Charging is mentioned on box but Charging time is 1.30 to 2 Hours
391,Manibhushan chaturvedi,Superb Realme Phone,5.0,5,1,2022,1,0,Best Realms Phone in This Range in all Market Price. Fast delivery from Amazon services. Thanks a lot for Amazon Supp Team. Thanks once again
392,Santosh Oriya,Nice product,5.0,19,1,2022,1,0,Nice product
393,J.Gopakumar,Almost good product in this price,5.0,19,2,2022,1,0,Good product
394,Amazon Customer,Go fo it. You won't repent.,5.0,12,1,2022,1,0,"Good one. Cheap ,but loaded a lot of features."
395,Amit kumar,Excellent phone,4.0,12,2,2022,1,0,Nice phone at this price
396,Ranjit sawant,Nice phone,5.0,12,2,2022,1,0,Super products
397,Shamim Akhtar,Excellent,5.0,21,2,2022,1,0,Good
398,Amazon Customer,Camera worst quality,1.0,4,2,2022,1,0,redmi is better than realme. This is my first experience with Realme and will never purchase realme phone in my life. Camera worst quality.
399,Sajjad ahmad,Good,5.0,19,12,2021,1,0,Good
400,Anupam Mishra,Fantastic buy !,5.0,27,11,2021,1,0,Gifted it to mom and shez loving it . Thank you Amazon !
401,Subhash Chaudhary,Feature,4.0,30,1,2022,1,0,"Display is bright  battery  life is good camera quality is good,,,fingerprint works faster ,not so bulky"
402,Avishek Roy,Waste Camera,3.0,21,1,2022,1,0,Totally disappointed with the camera. The picture quality is too poor. It doesn't match the expectation of a VGA camera.
403,Maruti Kangane,Why your send defective piece ?? Where is trust on brand ??,1.0,28,10,2021,1,0,"Mobile Phone is defective piece, not working at all , when asked returns, your msg is for support for what ?? When I am asking for refund"
404,RAMESH S,Ok,4.0,30,1,2022,1,0,Ok
405,Ash,Not working properly,2.0,12,1,2022,1,0,The power button doesn't work and lot of disturbance during calls. Need to replace the product.
406,Amazon Customer Lokesh,Ok better,4.0,27,2,2022,1,0,Low budget it's ok
407,Amazon Customer,No handset 😏,5.0,14,2,2022,1,0,Delivered but no handset in the box as  in description there is mentioned handset but in the box there is only mobile and power usb😒😒😟
408,Manju Bind,One of the worst phone,1.0,6,11,2021,1,0,Worst phone it's got bent after a month
409,Saidula Mahesh,Camara quality is very poor and worst.,3.0,29,1,2022,1,0,Camara quality is very poor and worst.
410,Mahesh Bhoir,Worst products. Clearaty is not good. Sound problems also. Waste of money and time.,1.0,9,2,2022,1,0,Worst products. Please do not buy. Sound problems also clearaty problem.
411,VIRENDRA KUMAR,"Phone is good looking.but camera .only average phone Rs.11449.oo,",3.0,2,2,2022,1,0,V.bad.aur bater ho. Can be batter.Plesae smithing do bater.
412,Gopi,Good,5.0,2,2,2022,1,0,Good battery camera good
413,Sumalatha,Not worth buying,2.0,21,1,2022,1,0,Battery drains outTakes long hours to chargeCamera clarity not that goodPhone hangs
414,Arvind Yadav,Amazing phone,4.0,2,12,2021,1,0,"This phone battery life is amazing & long lasting, and the camera is fantastic total value of money.."
415,Rahul,Good mobile In mid range of 15k,4.0,15,11,2021,1,0,Good mobile bettry life is v good...
416,RAVI WAGHELA,Awesome 😎,5.0,7,2,2022,1,0,Good
417,Krishna,Kachra phone,1.0,11,2,2022,1,0,Kachra phone
418,munawer ahamed,Fake camera advertising,1.0,25,12,2021,1,0,Worst camera ever.... This is not 50 MP...... It have only 2 MP Fake camera... Do not buy ... Fully fake advertisement.......
419,Dhananajay gochhayat,Awesome products at affordable price,5.0,9,3,2022,1,1,Good price
420,Sunny,Radio nahi phone  bakwas phone he,1.0,25,10,2021,1,0,bakwaa phone charge work nahi kar raha karta proper fast charge nahi ho raha nahi he but performance is good charge take is long time
421,Sumit,Phone is very helpful and good...,4.0,18,2,2022,1,0,"This phone is good at this price range.And performance is also good . finally phone is good and very useful , services is good......."
422,Santhosh,Super,4.0,12,12,2021,1,0,Super
423,Sandeep Tiwari,Ok,5.0,5,2,2022,1,0,Ok
424,KANCHARLA GOPINATH BABU,Good,5.0,19,2,2022,1,0,Nice
425,Nand Kishore Gupta,Nice mobile,4.0,29,12,2021,1,0,All features are satisfactory and worth to price.
426,shivam pandey,Occurring network problem,3.0,11,11,2021,1,0,Sound quality is not good it's 4 out of 10.. nd... battery life I can give 7 compare with 6000 mh battry
427,Asif Shaikh,Power pack smartphone at best price,5.0,22,2,2022,1,0,Power pack smartphone at good price....all specifications are good at that price tagThanks you 👍👍👍
428,Tarun,Best for budget,5.0,5,2,2022,1,0,Phone is great and cool and it's has great performance
429,P CHANDRA PRAKASH,Awesome ok to be improved battery life,5.0,24,2,2022,1,0,Best performance in
430,RAKESH KUMAR SHARMA,Worst product,1.0,19,3,2022,1,0,No auto call recording available
431,Ravan runner,Unsatisfied 60%.,3.0,11,2,2022,1,0,"Camera quality not good like 50 mp, not so slim phone ,Bakwas hai ye phone. but other qualities of this product was good."
432,JAYAN,Amazing performance,5.0,9,11,2021,1,0,Camera not good
433,DIBYENDU MONDAL,Superb,5.0,8,12,2021,1,0,Battery life superb
434,Rooman,Don't waste your money!!,1.0,23,12,2021,1,0,Please don't buy this phone so much lag heating issue battery problem after 1 month use I prefer to say place don't buy!!
435,Kumar A,THE PHONE UNDER 14K,4.0,4,1,2022,1,0,"Camera, battery, storage, processor and price!!"
436,Unnikrishnan N.,Good and nice phone,5.0,3,1,2022,1,0,Good phone no negative pt to comment
437,chennai_guy_804,Nice and Sturdy,5.0,1,12,2021,1,0,Nice and Sturdy Nice and Sturdy
438,Rajeshkumar Suryavanshi,Worth to buy......,4.0,18,11,2021,1,0,"Problem with charging, takes lot of time with respect to 18W charger. Decent Battery Life and Good camera at this price."
439,Amit Kirar,Nice,5.0,25,1,2022,1,0,Love it
440,namam dodia,All is good but phone sound is low compared to other phones,3.0,3,11,2021,1,0,If you get it in below 9k then fine but sound quality is not good
441,Niyas Ahamed,Missing headset,3.0,13,10,2021,1,1,Missing headset...Late delivery.....But nice mobile..
442,avesh,Open box renewed mobile don't buy,3.0,8,2,2022,1,0,Camera quality is not good
443,Nawaz,It's heating,2.0,18,11,2021,1,0,Phone is heating its only 1 day battery performance
444,sudhir vyas,dont buy worst product---50mp = 2mp camera quality..,2.0,3,2,2022,1,0,kindly dont buy...not worth...camera quality and speaker quality is very very bad....
