,Name,Review Title,Rating,Reviewed Day,Reviewed Month,Reviewed Year,Verified Purchase,Helpfull No,Review
479,Aniketh S P,A balanced phone,4.0,11,9,2021,1,1,This doesn't have any distinct features for its price but it checks all the right boxes. I would have loved if I got a more brighter 120hz screen. I miss my good old headphone jack.Camera is good but not the ultrawide sensor.Career aggregation for 4g+ is working.I didn't find any bugs in this version of Oxygen Os (they got solved in updates).Final talk: I still feel I paid more for this device compared to competition.
480,Salman,Phone heating,3.0,6,10,2021,1,0,Pros50mp camera capture good.Nice UI.In hand feel good despite heavy.Touch awesome.Batter charging time is 25min from 10 to 100.Audio with dual speaker is bestWiFi and network strength is very good.Cons:Heating issue requested for replacement also once.Wide angle camera is very poor.Heating issue majorly while using camera.90hz displayCamera not upto expectation
481,aks,"It's ok ok types, not that great.",3.0,11,8,2021,1,1,"Safety issues regarding battery charging. Already two phones exploded. Better avoid and look for alternatives. My phone is okay as of now, UI is good, camera is over hyped. Battery lasts almost 1.5 days comfortable with normal use. No games. Warp charge is good.Just scared now with battery"
482,Raj Kumar Arora,Best phone under 30k with some compromises,4.0,9,11,2021,1,1,"Using it fo more than a month.Pros:-1. Camera is good2. Batter life good3. Charging speed is very very good.4. Size and build quality is very good.5. No bloatware.6. Stereo speakers are amazing.Cons:-1. Fingerprint sensor is poor. Can be unlocked even from other's fingers. Very poor.2. Display flicker sometimes.3. Unstable updates released, so I have not tried installing available updates."
483,Subhadip Sarkar,I am just disappointed with camera and game booster features.,4.0,13,1,2022,1,2,"If you buying this phone,you will upset with camera, otherwise great purchase for normal use and for gaming its smooth it's efficient and battery backup with 65w fast charging is..😘"
484,Srideep dutta,Truly a flagship Killer!!,5.0,22,8,2021,1,0,"Truly after years One plus has returned with its flagship Killer title. I'll be baised and tell few points I noted while using it-*Beautiful design*Screen is amoled and it's 90hz but it could have been 120 but yes battery would have drianed faster so 90 hz is okay for me.*Excellent ram management with 12 gb ram I get 8 gb free which is really good. OxygenOS has really been optimised even though the code has been implemented with colorOS*Most amazing Primary camera, the sony imx766 sensor is truly an amazing masterpiece daylight and night time photos are flagship level. Ultra wide could have been 16mp as it is kinda okayish with 8 mp lacks details. And 2mp useless camera. Says it maintains Bokeh to be honest just to give a 3 camera it's included. You will be satisfied with the main camera only won't need anything else. Selfie 32 mp is also a sony imx 615 sensor does good job both in day an night conditions but sometimes in critical conditions of lighting lacks details.*Dimensity 1200 AI truly mediatek has got into the market with it. Antutu scores beat most flagship Snapdragon processors it's truly powerfull and snappy to use no lag on day to day tasks and gaming is perfect in this. BGMI max all settings 45 FPS avg. Smooth extreme 60 fps. Excellent job but realme x7 max has same processor which gives smooth 90fps option. Maybe an update while bring it so.*No heating issues whatsoever, using it for gaming and all other stuff for hours and also photography still temp seems not exceed 45 degrees.*Battery efficient?? There has been rumours battery is draining fast. I would like to suggest all every phone will drain fast even 5000mah battery ones too if all the sensors all the extra features all kinds of unnecessary things are turned on. You have to keep few disabled and necessary things enabled and it will and it has been lasting for me for one day (check YouTube for Nord 2 battery saving tips and tricks) and with its wrap charge 30 mins full charge which is crazy fast.*No audio jack, alert slider is there (saved) dual speakers, support for HDR±, 6 5G bands (thank you OnePlus for not giving 2 bands) both sides gorilla glass 5 and pretty much everything you could ask for."
485,Manik,Heating issue seems common across,1.0,8,8,2021,1,2,"I have been using one plus 6 and that processor still beats up meditek 1200 very easily..Heats up easily.. Even small applications make it hot.. Think about heavy applications, that may make it burst easily. Experienced after replacing 2wice the same handset. Quite a disappointment from one plus."
486,Karthik,It's an Average Product,3.0,22,9,2021,1,0,"Overall it is an Average mobile I can say. Because I have seen many flaws which keeps on irritating me everytime.1.  Most of the apps crashes without any reason and if I reopen it , again crashes. I have cleared the cache and done all other stuff which I found in internet but no use.2.  Screecasting is the worst one, if I do screen cast my mobile will be unresponsive.  I need to switch of my TV to make it responsive.3. Battery Back up - Though it has warp charge which charges in 20 mins from 5-100% . It discharges quickly like how it charged quickly.The best part of this mobile is Camera I can say. It is too good !"
487,Atul Movaliya,Blast of Battery News and UI  and Bugs,1.0,9,10,2021,1,1,"Got Scared about Blast of Battery News and One plus didn't reply them.UI and Bugs, Need and Solid Update.Don't buy until one-plus team officially make statement about blast and return or refund all the customer who bought nord 2"
488,Amazon Customer,Overall nice phone,4.0,4,9,2021,1,1,OnePlus Nord 2 is overall great phone. I will only point out the problems -1) Battery drain or overall battery is giving less working hours.2) Fast charging will not work if u r doing any thing while charging.3) Display can be improved one.4) Sometimes there are different lags coming which are fixed on regular basis.  I was searching for phone from last one year and lastly I bought this phone. Happy with phone performance with little much issues.
489,Latish,Spectacular phone at an amazing price!!,5.0,31,7,2021,1,1,"An awsome phone at an affordable price . True to its words its really a flagship killer . I bought the grey one, at first i was skeptical about how its gonna be since its a matte one but wooah when it arrives its just one hell of a stunner !! My suggestion is just go for it."
490,Baji,Good FOR M*** AND D****,3.0,14,8,2021,1,1,"Brightness is very low while watching streeming content and watching videos, slefi performance is poor and back side camera ok and failed to capturing quality pics(detail on pics ) heavy  battery consuming , actually RAM IS 8 GB BUT INTERNALLY IT USING ITSELF  AROUND 6GB , AND ONLY AVAILABLE RAM IS  2 GB ONLY, ONLY BRAND IS ONE PLUS, BUT NOT PERFORMANCE WISE ,WHILE I PURCHASING ONE PLUS MY EXCEPTATIONS ARE VERY  HEIGH,  ONCE GETTING PHONE OVERALL EXCEPTATIONS GONE ,FINALLY THIS MOBILE GOOD FOR MOM AND DAD,"
