,Name,Review Title,Rating,Reviewed Day,Reviewed Month,Reviewed Year,Verified Purchase,Helpfull No,Review
347,Manpur,Value for money,5.0,21,9,2021,1,1,It's elegant handy user-friendly and comes with lots of features..
348,Shashikanth M,Go for it.,5.0,15,1,2022,1,0,Good battery life. Powerful performance. Great 5g smartphone in the  price range.Camera quality is okay. Feels a bit heavy.
349,D,Value for money,5.0,24,9,2021,1,0,I ordered sky blue. Looks good. Speed is also great. Good camera quality. Isn't heavy.
350,Tai Tagi,Worth the money,5.0,3,12,2021,1,0,Worth the money no issue with the mobile just doing the job without any issues
351,Dhillon,Good but not best,4.0,23,11,2021,1,0,"Good batteryAvarge cameraBut If you are typing lover,game lover or fast performance thn go for oneplus....Overall good in 15000 with diwali deals."
352,Sanjiv,Good phone,4.0,28,2,2022,1,0,Good phone with one issue it is dual sim but it doesn't have a dedicated slot for memory card. You can use one sim only with memory card. If you want to use two sim than can't use memory card. Otherwise in two days usage i found phone is good.4/5
353,Sajal Asati,Dont buy this phone samsung galaxy m32 5g,1.0,18,11,2021,1,0,Dont buy samsung galaxy m32 5g very poor battery life and accessories as well as network connectivity problems. I bought this phone around 1 month ago but i am not satisfied with this product please dont buy or your money will be waste
354,HIMADRI BANERJEE,screen resolution is poor,3.0,12,10,2021,1,1,screen resolution is poor
355,Unknown,Worst product… hardly 3 days old phone and so much of lag and audio issue,1.0,10,10,2021,1,1,Worst product… hardly 3 days old phone and so much of lag and audio issue
356,sendhil,Satisfied,5.0,28,12,2021,1,0,I am fully satisfied with the mobile phone I bought from Amazon. Value for money.
357,Syril Jacob,Display worst,3.0,5,10,2021,1,1,Got the product other than the cheap display it is fine and also the light sensor is a bit slow  so auto brightness adjust takes a little bit of time to work
358,Amazon Customer,Bad Phone In My Life,1.0,22,11,2021,1,1,Very Very Very Bad Quality of this phone All apps and cemra Battary and fingaprint is very Bad
359,chetan,Not very good device,2.0,5,11,2021,1,0,Not a value for money phone. Camera quality is not good. Build is also not very sturdy. Not a value for money.
360,Ashish,Phone is very bad for the price,1.0,7,11,2021,1,1,Samsung phone not good quality camera and battery backup not good overall all my experience is very bad I'm not suggesting any one purchase this product
361,Hemant,Worth for price,5.0,19,1,2022,1,0,Purchasing branded mobile in economical price is really remarkable.So happy to use the model...
362,sagar sahoo,Screen quality not good. Washout colors. Pls don't buy,1.0,6,2,2022,1,0,Screen quality not good. Washout colors. Pls don't buy. Did not expect such a screen quality from Samsung.
363,Xavier Vinu,Nice phone,5.0,10,1,2022,1,1,"It's a nice smartphone, camera quality needs to be improved."
364,Abdul Hamid Shaikh,Hanging Problem,1.0,11,1,2022,1,0,Even after spending high amount to buy Samsung its very sad to say that the product is not upto the mark .Mobile has hanging problem even after very less storage with no game in mobile
365,Moh Bharti,Good low cost 5g Phone.,4.0,9,1,2022,1,0,This phone has good camera and screen and fingerprint sensor is in sideway and gives a quick response when you try to use the fingerprint sensor. 1 day Battery life for full charge.
366,himanshu,Everything good but screen quality is very poor,4.0,16,12,2021,1,0,"It's screen quality and camera quality is way poor than 6 years old same range samsung mobile...except these everything is very good speed, battery ,sound,ram,touch...got at very good price @14.5k during diwali sale..."
367,SUSHANTA PAUL,Video and Pictur quality is 3rd Class. Battery backup is also verry verry pour.,1.0,9,10,2021,1,1,Video quality is 3rd Class.
368,Zafar Ahmad,One of the most affordable 5G smartphone,5.0,14,11,2021,1,0,I always prefer to buy a Samsung Smartphone and this one is 5G smartphone compatible for you and your 5G requirements.It has superb camera quality and lag free processing for your regular talk or gameplay.
369,Akash G.,"Good screen size and touch quality, but bad resolution. Expected better from this range.",3.0,19,2,2022,1,0,Screen is huge and touch quality is good. However the screen resultion is not great. The screen looks a bit pixelated and it seems like an old generation phone.The touch sensor is sensitive but seems like not placed properly.
370,Rohit,This phone is good...super fast. Everything  is good so far,5.0,29,12,2021,1,0,Battery 10/10Touch 9/10Speed 9/10Camera 8/10Overall performance  9/10I bought 8gb ram 128 romNo doubt it's a good phone.
371,Ebadi Shafiqullah,Very bad screen resolution,2.0,18,11,2021,1,0,Screen type is TFT and is worst type and its like life time trouble for eyes. You will never enjoy the real colors of photos and any other object in this type of screen/ displays. Otherwise the phone is ok
372,Krishnareddy,Worst Mobile is Samsung Lifetime,1.0,1,1,2022,1,0,Worst MobileI used 2 monthsI faced Network ProblemAutomatically disable and enabled NetworkMobile stuck 10 times in one day automatically restartedThis phone does not match the rate
373,Jai Bhatia,Best 5G Phone,5.0,5,11,2021,1,0,Writing review after using for more than 30+ Days.One of the BEST 5G Phone at this rate.Battery -  Life is decent enough.Camera - Is GoodFront Camera - GoodFingerprint - Is GoodGo for it.
374,H VINOD,It's looks like high premium mobile when we see from back glass finishing,5.0,10,11,2021,1,0,"Camera is not worth for money and display as well, they would have built display with LED or high end display like Amoled and one thing I don't like that side finger print sensor, if they would built on display that would be awesome..."
375,Kratika,Not value for money,2.0,14,3,2022,1,0,after 3 months using this phone I wrote this review. not expected quality. touch is not so good most of the time phone is heating battery backup also not good i dont like this
376,Mahesh,Overall good,5.0,14,1,2022,1,0,"I have been using this mobile last 20 days, everything looks good, but I came to know that after purchasing it1k - 2k rupees is more on amazon. My suggestion is to please check the price in other ecommerce companies as well and buy the product."
377,Vyomesh Sherpuriya,Charging not well..battery backup not good..fingerprint also not working properly,1.0,17,10,2021,1,2,battery backup not good..fingerprint also not working properly
378,Rakshith Padmanabh,Best budget mobile,4.0,9,2,2022,1,0,The phone comes with premium finish and great quality. The features are good for the price. The only disadvantage is the phone doesn't have in-built app lock while the s secure app lock recommended for this mobile is not compatible.
379,Theerthakumar,Good,5.0,24,12,2021,1,1,Good nice
380,Praveen ginka,Very very Bad choice,1.0,15,1,2022,1,0,Phone at this price is waste ... I have bought this as a stand by .... The letters in phone are hazed .. tried to fix can't help . Display quality is so sad .
381,Kris,WORST MOBILE,1.0,8,10,2021,1,1,WORST MOBILE....DON'T WASTE YOUR MONEY....WORTH LESS MOBILE...CLARITY IS NOT AT ALL GOOD....LOOKS LIKE OLD MODEL...SAMSUNG IS MAKING CUSTOMERS FOOLS
382,Abhilash K.,Camera clarity wasn't up to expectations,4.0,8,12,2021,1,0,"Finger scanner ,battery life,fast charging good as of now since I have received the device  1 month ago. But camera clarity was not up to expectations  compared to A series"
383,RAKESH,All Things Are Bad Please go for Others Brand,1.0,11,10,2021,1,1,Worst Samsung Mobile Don't Buy  poor Face unlock Quality Poor Charging Time 10 to 100 in 3.5 Hours poor Camera quality waste of money 😭
384,Saeed pookkoden,Too bad,1.0,11,10,2021,1,1,"too bad display and camera,The display quality and camera are very poor compared to other mobiles of the same price and ppi"
385,Amazon Customer,Very bed  product,1.0,1,11,2021,1,2,Micro SD card not supportBattery back up not good
386,Appasab Patil,Not so happy,3.0,5,1,2022,1,1,At this price range really disappointing to see Samsung quality and design.. expected better.
387,vijay eswar reddy,Value for the money,4.0,8,9,2021,1,2,Colour n finishing of the surface is beautiful and loved it
388,KANDAS DANIDHARIA,Software,5.0,11,9,2021,1,4,Excellent
389,Harikrishnan,Value for Money,5.0,31,12,2021,1,0,Good preforming OS. Bright screen. Smooth interface. Decent sound. Overall good.
390,Abin jojo,Very bad,1.0,15,10,2021,1,1,I feel too bad and sad with samsaung galaxy m32 5g.the camera was too poor as a 48 mp. I lost my money and never back to samsaung products....
391,Ajay T.,This phone a very amazing look so i impressive,5.0,9,9,2021,1,2,I impressed samsung 32 5g a amazing look and very nice
392,Dr Subhash Chandra,Chor hai Amazon par,1.0,10,3,2022,1,0,Hang hota hai phoneScreen puri nhi aati4_5 din me screen apne aap off on ho jati haiGhitiya and used cell phonDon't purchase from Amazon
393,Jitendra Nath Pandey,About SAMSUNG M32 5G 8GB RAM,1.0,6,11,2021,1,1,Samsung M32 5G 8 GB RAM Very poor quality phone. It has the worst network. Its battery is very weak. I do not recommend anyone to buy it.
394,Ganesh Sheelvant,Must Buy  . No issues Thanks,5.0,18,11,2021,1,1,Must Buy  . No issues Thanks
